token,numEn,numDe
ksm,45,72
ksn,7,33
kso,46,69
ksp,58,283
ksq,0,4
ksr,0,60
kss,1,148
kst,127,1233
ksu,21,40
ksv,2,84
ksw,13,96
ksx,0,0
ksy,4,45
ksz,0,47
kta,101,849
ktb,0,180
ktc,2,35
ktd,0,76
kte,5,3198
ktf,0,156
ktg,2,120
kth,55,122
kti,39,7459
ktj,0,3
ktk,0,113
ktl,0,149
ktm,0,115
ktn,0,30
kto,138,2480
ktp,0,129
ktq,0,6
ktr,15,2263
kts,1,416
ktt,0,70
ktu,9,1943
ktv,0,122
ktw,0,66
ktx,0,0
kty,4,64
ktz,1,67
kua,16,17
kub,2,92
kuc,6,381
kud,12,20
kue,1,1
kuf,0,6
kug,4,220
kuh,3,59
kui,2,51
kuj,0,2
kuk,9,5
kul,200,1880
kum,39,995
kun,77,4781
kuo,1,18
kup,154,283
kuq,0,0
kur,43,1681
kus,30,882
kut,17,339
kuu,1,140
kuv,3,10
kuw,2,4
kux,0,1
kuy,2,1
kuz,9,3
kva,9,5
kvb,0,0
kvc,0,0
kvd,0,0
kve,58,383
kvf,0,0
kvg,0,0
kvh,0,0
kvi,4,14
kvj,0,0
kvk,0,0
kvl,0,0
kvm,0,0
kvn,0,0
kvo,0,75
kvp,0,0
kvq,0,0
kvr,0,0
kvs,0,0
kvt,0,0
kvu,0,0
kvv,0,0
kvw,0,0
kvx,0,0
kvy,0,0
kvz,0,0
kwa,185,231
kwb,0,0
kwc,0,0
kwd,0,0
kwe,180,237
kwf,0,0
kwg,0,0
kwh,23,1
kwi,33,103
kwj,0,0
kwk,0,0
kwl,0,0
kwm,0,0
kwn,0,0
kwo,77,17
kwp,0,0
kwq,0,0
kwr,2,0
kws,0,1
kwt,0,0
kwu,3,26
kwv,0,0
kww,0,0
kwx,0,0
kwy,0,0
kwz,0,0
kxa,0,0
kxb,0,0
kxc,0,0
kxd,0,0
kxe,0,0
kxf,0,0
kxg,0,0
kxh,0,0
kxi,0,0
kxj,0,0
kxk,0,0
kxl,0,0
kxm,0,0
kxn,0,0
kxo,0,0
kxp,0,0
kxq,0,0
kxr,0,0
kxs,0,0
kxt,0,0
kxu,0,0
kxv,0,0
kxw,0,0
kxx,0,0
kxy,0,0
kxz,0,0
kya,19,1
kyb,6,10
kyc,2,3
kyd,14,10
kye,3,2
kyf,0,4
kyg,0,3
kyh,2,1
kyi,18,14
kyj,6,2
kyk,0,4
kyl,56,44
kym,18,17
kyn,11,7
kyo,9,7
kyp,19,14
kyq,0,0
kyr,18,9
kys,4,8
kyt,4,17
kyu,17,6
kyv,0,0
kyw,14,2
kyx,0,0
kyy,0,0
kyz,2,2
kza,0,168
kzb,0,0
kzc,0,0
kzd,0,0
kze,0,815
kzf,0,0
kzg,0,0
kzh,0,0
kzi,0,182
kzj,0,0
kzk,0,0
kzl,0,0
kzm,0,0
kzn,0,0
kzo,0,9
kzp,0,0
kzq,0,0
kzr,0,0
kzs,0,0
kzt,0,0
kzu,0,76
kzv,0,0
kzw,0,7
kzx,0,0
kzy,0,36
kzz,0,0
laa,16,38
lab,2211,714
lac,6607,1763
lad,1686,1528
lae,238,50
laf,26,730
lag,1426,6715
lah,56,67
lai,1465,386
laj,6,43
lak,300,405
lal,104,247
lam,2368,1880
lan,10883,9407
lao,20,19
lap,839,948
laq,46,36
lar,7630,2925
las,5261,8327
lat,10873,7246
lau,1346,7006
lav,676,434
law,1840,208
lax,388,169
lay,3128,196
laz,310,171
lba,239,1347
lbb,0,214
lbc,0,10
lbd,0,43
lbe,246,3985
lbf,0,158
lbg,0,96
lbh,1,41
lbi,79,456
lbj,0,37
lbk,0,142
lbl,42,673
lbm,0,79
lbn,0,23
lbo,200,366
lbp,0,25
lbq,0,4
lbr,39,496
lbs,11,1753
lbt,0,86
lbu,259,276
lbv,1,20
lbw,0,124
lbx,0,0
lby,11,6
lbz,0,42
lca,263,41
lcb,0,0
lcc,0,0
lcd,0,0
lce,109,29
lcf,0,0
lcg,0,0
lch,190,2012
lci,269,188
lcj,1,1
lck,1,0
lcl,13,12
lcm,2,0
lcn,0,0
lco,536,75
lcp,0,0
lcq,0,0
lcr,25,17
lcs,2,0
lct,3,0
lcu,378,10
lcv,0,0
lcw,0,0
lcx,0,0
lcy,13,11
lcz,0,0
lda,80,572
ldb,78,427
ldc,43,40
ldd,2,146
lde,2381,2908
ldf,59,236
ldg,16,297
ldh,70,214
ldi,1898,742
ldj,0,14
ldk,1,569
ldl,109,318
ldm,31,338
ldn,25,175
ldo,122,250
ldp,4,141
ldq,1,20
ldr,467,657
lds,249,1011
ldt,34,174
ldu,48,1561
ldv,3,204
ldw,48,184
ldx,0,0
ldy,21,23
ldz,0,104
lea,7994,326
leb,590,1770
lec,4920,2869
led,5291,741
lee,1266,730
lef,680,575
leg,2168,4359
leh,85,1284
lei,415,14203
lej,7,9
lek,38,2668
lel,339,366
lem,2839,1926
len,4086,14664
leo,645,370
lep,780,480
leq,39,1
ler,5661,11671
les,6769,2418
let,4467,3064
leu,591,1456
lev,2140,173
lew,183,29
lex,1073,993
ley,813,190
lez,10,39
lfa,307,777
lfb,12,18
lfc,9,3
lfd,2,3
lfe,43,1510
lff,22,41
lfg,2,16
lfh,13,9
lfi,493,514
lfj,0,10
lfk,0,16
lfl,170,500
lfm,7,50
lfn,1,0
lfo,115,287
lfp,8,15
lfq,0,0
lfr,58,501
lfs,17,595
lft,32,163
lfu,205,243
lfv,3,3
lfw,19,5
lfx,0,0
lfy,1,0
lfz,0,3
lga,291,326
lgb,0,18
lgc,0,0
lgd,0,5
lge,287,3072
lgf,0,6
lgg,0,2
lgh,1,3
lgi,215,259
lgj,0,0
lgk,0,1
lgl,15,182
lgm,0,17
lgn,1,1
lgo,121,120
lgp,0,2
lgq,0,0
lgr,89,505
lgs,0,141
lgt,0,32
lgu,31,279
lgv,0,7
lgw,0,1
lgx,0,0
lgy,12,3
lgz,0,1
lha,43,940
lhb,0,1
lhc,0,0
lhd,0,0
lhe,85,411
lhf,0,0
lhg,0,0
lhh,0,0
lhi,11,91
lhj,0,0
lhk,0,0
lhl,2,0
lhm,1,1
lhn,0,0
lho,69,233
lhp,0,0
lhq,0,0
lhr,0,0
lhs,0,0
lht,0,0
lhu,5,86
lhv,0,0
lhw,1,0
lhx,0,0
lhy,8,57
lhz,0,0
lia,3261,717
lib,793,645
lic,6871,18915
lid,1882,469
lie,2808,8960
lif,2755,531
lig,4027,4348
lih,34,21
lii,30,54
lij,5,4
lik,1268,1294
lil,564,348
lim,2511,973
lin,13496,8402
lio,1162,743
lip,1671,731
liq,590,94
lir,67,73
lis,4697,5072
lit,9814,5776
liu,239,291
liv,2077,276
liw,16,20
lix,73,55
liy,4,0
liz,2063,712
lja,3,104
ljb,0,0
ljc,0,0
ljd,0,0
lje,8,15
ljf,0,0
ljg,0,1
ljh,0,0
lji,0,4
ljj,0,0
ljk,0,0
ljl,0,0
ljm,0,0
ljn,0,0
ljo,2,18
ljp,0,0
ljq,0,0
ljr,0,0
ljs,0,0
ljt,0,0
lju,6,53
ljv,0,0
ljw,0,0
ljx,0,0
ljy,0,0
ljz,0,0
lka,282,975
lkb,17,22
lkc,27,17
lkd,2,1
lke,183,1430
lkf,4,8
lkg,2,9
lkh,68,22
lki,301,201
lkj,0,1
lkk,0,6
lkl,37,291
lkm,19,25
lkn,1,149
lko,55,1295
lkp,1,5
lkq,0,0
lkr,1,540
lks,139,461
lkt,8,28
lku,4,486
lkv,53,7
lkw,62,11
lkx,0,0
lky,173,35
lkz,0,3
lla,4184,2416
llb,122,744
llc,33,80
lld,36,257
lle,7156,18672
llf,215,396
llg,18,776
llh,56,272
lli,5329,4272
llj,5,38
llk,5,668
lll,2,230
llm,116,569
lln,137,126
llo,5236,1200
llp,93,369
llq,0,23
llr,36,316
lls,1051,2690
llt,24,1065
llu,933,3025
llv,4,345
llw,77,365
llx,0,0
lly,4702,128
llz,0,353
lma,248,1143
lmb,1,59
lmc,2,4
lmd,0,28
lme,438,998
lmf,2,56
lmg,1,22
lmh,12,33
lmi,197,423
lmj,0,2
lmk,1,78
lml,9,244
lmm,10,20
lmn,4,12
lmo,572,505
lmp,4,34
lmq,6,6
lmr,1,35
lms,100,95
lmt,2,53
lmu,22,293
lmv,1,22
lmw,3,32
lmx,0,0
lmy,30,17
lmz,0,16
lna,33,285
lnb,0,0
lnc,0,0
lnd,0,358
lne,422,445
lnf,0,0
lng,0,0
lnh,0,0
lni,12,141
lnj,0,0
lnk,0,0
lnl,0,2
lnm,0,0
lnn,0,0
lno,17,37
lnp,0,1
lnq,0,0
lnr,0,0
lns,3,16
lnt,2,3
lnu,67,144
lnv,0,2
lnw,0,0
lnx,0,0
lny,2,14
lnz,0,0
loa,1970,87
lob,875,532
loc,3578,1859
lod,337,154
loe,117,76
lof,91,77
log,5720,4406
loh,25,427
loi,444,293
loj,2,3
lok,30,383
lol,142,116
lom,716,669
lon,3418,1249
loo,3165,66
lop,1857,679
loq,89,23
lor,2720,1296
los,3434,4106
lot,2127,799
lou,2706,84
lov,1331,90
low,7878,248
lox,60,65
loy,1017,24
loz,22,105
lpa,152,419
lpb,0,1
lpc,0,0
lpd,1,4
lpe,114,911
lpf,16,215
lpg,0,3
lph,671,382
lpi,535,266
lpj,0,0
lpk,0,1
lpl,32,234
lpm,3,1
lpn,3,9
lpo,78,244
lpp,0,1
lpq,0,0
lpr,33,513
lps,138,36
lpt,83,61
lpu,12,286
lpv,0,0
lpw,1,4
lpx,0,0
lpy,47,15
lpz,0,8
lqa,1,0
lqb,0,0
lqc,0,0
lqd,0,0
lqe,0,0
lqf,0,0
lqg,0,0
lqh,0,0
lqi,0,0
lqj,0,0
lqk,0,0
lql,0,0
lqm,0,0
lqn,0,0
lqo,0,0
lqp,0,0
lqq,0,0
lqr,0,0
lqs,0,0
lqt,0,0
lqu,10,108
lqv,0,0
lqw,0,0
lqx,0,0
lqy,0,0
lqz,0,0
lra,16,545
lrb,0,0
lrc,0,0
lrd,0,0
lre,18,665
lrf,0,0
lrg,0,0
lrh,1,14
lri,27,253
lrj,0,0
lrk,0,0
lrl,0,0
lrm,0,0
lrn,0,0
lro,183,271
lrp,0,0
lrq,0,0
lrr,0,0
lrs,0,0
lrt,0,0
lru,69,70
lrv,0,0
lrw,0,0
lrx,0,0
lry,102,2
lrz,0,0
lsa,118,658
lsb,21,377
lsc,33,4141
lsd,1,67
lse,967,1034
lsf,0,128
lsg,2,178
lsh,116,96
lsi,355,417
lsj,0,2
lsk,62,311
lsl,2,74
lsm,10,90
lsn,2,24
lso,182,225
lsp,18,919
lsq,0,4
lsr,2,118
lss,1,254
lst,196,2888
lsu,18,183
lsv,1,107
lsw,4,128
lsx,0,0
lsy,34,229
lsz,2,76
lta,1145,1023
ltb,16,319
ltc,5,20
ltd,8,50
lte,1351,9808
ltf,5,127
ltg,4,160
lth,825,293
lti,2241,1871
ltj,0,11
ltk,3,223
ltl,28,217
ltm,27,194
ltn,3,514
lto,170,304
ltp,17,132
ltq,0,8
ltr,529,962
lts,250,985
ltt,2,104
ltu,1110,2883
ltv,0,144
ltw,31,184
ltx,0,0
lty,520,94
ltz,59,103
lua,307,33
lub,679,195
luc,731,536
lud,318,65
lue,3402,109
luf,85,524
lug,684,1684
luh,0,29
lui,279,65
luj,5,1
luk,45,176
lul,257,209
lum,2530,1908
lun,847,10015
luo,381,339
lup,81,152
luq,0,0
lur,667,357
lus,1808,4320
lut,1987,2049
luu,1,0
luv,75,36
luw,2,3
lux,264,83
luy,2,3
luz,6,59
lva,327,190
lvb,0,0
lvc,0,0
lvd,0,0
lve,2097,1781
lvf,0,0
lvg,0,0
lvh,0,0
lvi,295,164
lvj,0,0
lvk,0,0
lvl,0,2
lvm,0,0
lvn,0,0
lvo,54,277
lvp,0,0
lvq,0,0
lvr,1,2
lvs,0,0
lvt,0,0
lvu,36,21
lvv,0,0
lvw,0,0
lvx,0,0
lvy,0,0
lvz,0,0
lwa,362,484
lwb,0,0
lwc,0,0
lwd,0,0
lwe,36,789
lwf,0,0
lwg,0,0
lwh,5,0
lwi,17,305
lwj,0,0
lwk,0,0
lwl,0,0
lwm,0,0
lwn,0,0
lwo,154,89
lwp,0,0
lwq,0,0
lwr,3,0
lws,0,0
lwt,0,0
lwu,1,235
lwv,0,0
lww,0,0
lwx,0,0
lwy,1,1
lwz,0,0
lxa,1,1
lxb,0,0
lxc,0,0
lxd,0,0
lxe,0,1
lxf,0,0
lxg,0,0
lxh,0,0
lxi,0,0
lxj,0,0
lxk,0,0
lxl,0,0
lxm,0,0
lxn,0,0
lxo,0,0
lxp,0,0
lxq,0,0
lxr,0,0
lxs,0,0
lxt,0,0
lxu,0,0
lxv,0,0
lxw,0,0
lxx,0,0
lxy,0,0
lxz,0,0
lya,102,67
lyb,134,50
lyc,1029,139
lyd,40,29
lye,134,97
lyf,175,8
lyg,114,93
lyh,48,14
lyi,469,25
lyj,0,0
lyk,7,178
lyl,59,44
lym,562,412
lyn,153,114
lyo,55,38
lyp,287,193
lyq,1,2
lyr,70,38
lys,1290,1102
lyt,445,350
lyu,28,25
lyv,21,22
lyw,56,17
lyx,10,6
lyy,2,0
lyz,78,40
lza,12,274
lzb,12,213
lzc,0,11
lzd,0,36
lze,10,1484
lzf,0,125
lzg,1,83
lzh,7,76
lzi,8,349
lzj,0,4
lzk,2,164
lzl,0,70
lzm,3,79
lzn,1,10
lzo,2,56
lzp,0,83
lzq,0,3
lzr,1,72
lzs,0,260
lzt,0,93
lzu,0,364
lzv,0,50
lzw,0,164
lzx,0,0
lzy,0,49
lzz,0,24
maa,4,57
mab,195,191
mac,2252,3389
mad,534,156
mae,45,43
maf,38,74
mag,3033,764
mah,84,213
mai,2166,229
maj,434,26
mak,2343,539
mal,4744,3154
mam,313,118
man,10851,4484
mao,8,10
map,567,109
maq,16,8
mar,6211,2403
mas,2486,2142
mat,8711,5229
mau,64,1691
mav,21,27
maw,27,31
max,472,162
may,126,12
maz,201,272
mba,774,682
mbb,7,1
mbc,2,0
mbd,19,21
mbe,2926,1324
mbf,7,0
mbg,0,0
mbh,3,2
mbi,1081,664
mbj,0,0
mbk,1,1
mbl,1009,258
mbm,2,1
mbn,9,1
mbo,852,596
mbp,4,1
mbq,0,0
mbr,813,629
mbs,119,7
mbt,10,3
mbu,418,383
mbv,0,0
mbw,8,3
mbx,0,0
mby,11,2
mbz,0,0
mca,12,25
mcb,1,0
mcc,2,0
mcd,0,0
mce,5,0
mcf,0,0
mcg,3,0
mch,65,214
mci,18,7
mcj,0,0
mck,5,1
mcl,0,0
mcm,0,0
mcn,0,0
mco,14,21
mcp,0,0
mcq,0,0
mcr,7,3
mcs,0,0
mct,0,0
mcu,0,0
mcv,0,0
mcw,0,0
mcx,0,0
mcy,0,5
mcz,0,0
mda,4,69
mdb,0,20
mdc,0,4
mdd,0,1
mde,5,313
mdf,0,12
mdg,0,15
mdh,0,15
mdi,10,117
mdj,0,1
mdk,0,46
mdl,0,15
mdm,0,7
mdn,0,2
mdo,1,31
mdp,0,5
mdq,0,0
mdr,5,95
mds,0,74
mdt,0,3
mdu,7,47
mdv,0,10
mdw,0,23
mdx,0,0
mdy,1,2
mdz,0,6
mea,2867,135
meb,79,113
mec,566,472
med,3216,837
mee,440,446
mef,26,61
meg,288,113
meh,15,727
mei,86,3877
mej,4,3
mek,16,81
mel,1525,3208
mem,1371,220
men,20480,17559
meo,96,19
mep,29,104
meq,1,11
mer,5961,8374
mes,2091,2381
met,5513,3301
meu,10,40
mev,22,65
mew,196,23
mex,6,39
mey,33,22
mez,21,29
mfa,2,505
mfb,0,0
mfc,0,0
mfd,0,0
mfe,47,136
mff,0,0
mfg,0,0
mfh,0,0
mfi,28,103
mfj,0,0
mfk,0,0
mfl,19,141
mfm,0,0
mfn,0,0
mfo,178,170
mfp,0,0
mfq,0,0
mfr,25,137
mfs,0,0
mft,0,0
mfu,47,43
mfv,0,0
mfw,0,0
mfx,0,0
mfy,3,0
mfz,0,0
mga,7,144
mgb,0,0
mgc,0,0
mgd,0,0
mge,1,734
mgf,0,0
mgg,0,0
mgh,0,0
mgi,2,11
mgj,0,0
mgk,0,0
mgl,2,57
mgm,0,0
mgn,0,0
mgo,4,8
mgp,0,0
mgq,0,0
mgr,3,97
mgs,0,0
mgt,0,0
mgu,3,31
mgv,0,0
mgw,0,0
mgx,0,0
mgy,1,1
mgz,0,0
mha,11,274
mhb,0,0
mhc,0,0
mhd,0,0
mhe,11,204
mhf,0,0
mhg,0,0
mhh,0,0
mhi,2,22
mhj,0,0
mhk,0,0
mhl,0,0
mhm,0,0
mhn,0,0
mho,43,85
mhp,0,0
mhq,0,0
mhr,0,0
mhs,0,0
mht,0,0
mhu,0,17
mhv,0,0
mhw,0,0
mhx,0,0
mhy,2,46
mhz,0,0
mia,913,182
mib,26,68
mic,4163,130
mid,1214,396
mie,201,3287
mif,65,47
mig,586,1218
mih,15,31
mii,4,10
mij,1,0
mik,32,928
mil,3637,1677
mim,134,97
min,9626,3930
mio,110,111
mip,66,53
miq,18,3
mir,536,165
mis,3826,3490
mit,3439,9939
miu,270,111
miv,10,10
miw,1,8
mix,586,48
miy,3,2
miz,277,53
mja,3,15
mjb,0,0
mjc,0,0
mjd,0,0
mje,3,2
mjf,0,0
mjg,0,0
mjh,0,0
mji,0,0
mjj,0,0
mjk,0,0
mjl,0,0
mjm,0,0
mjn,0,0
mjo,1,11
mjp,0,0
mjq,0,0
mjr,0,0
mjs,0,0
mjt,0,0
mju,0,4
mjv,0,0
mjw,0,0
mjx,0,0
mjy,0,0
mjz,0,0
mka,1,144
mkb,0,0
mkc,0,0
mkd,0,0
mke,0,471
mkf,0,0
mkg,0,0
mkh,2,2
mki,5,38
mkj,0,0
mkk,0,0
mkl,3,93
mkm,0,0
mkn,0,30
mko,10,195
mkp,0,0
mkq,0,0
mkr,0,312
mks,0,0
mkt,0,0
mku,3,59
mkv,0,0
mkw,0,0
mkx,0,0
mky,0,0
mkz,0,0
mla,26,358
mlb,0,1
mlc,0,1
mld,0,0
mle,139,502
mlf,0,2
mlg,0,0
mlh,0,0
mli,62,789
mlj,0,1
mlk,0,0
mll,0,0
mlm,0,2
mln,0,0
mlo,33,119
mlp,0,0
mlq,0,1
mlr,0,0
mls,0,1
mlt,0,0
mlu,4,460
mlv,0,0
mlw,0,0
mlx,0,0
mly,70,2
mlz,0,0
mma,1360,1024
mmb,1,252
mmc,0,23
mmd,0,44
mme,2675,10999
mmf,0,109
mmg,0,81
mmh,2,99
mmi,1794,1156
mmj,0,4
mmk,1,143
mml,6,767
mmm,0,55
mmn,0,55
mmo,2166,470
mmp,0,68
mmq,0,5
mmr,0,91
mms,0,326
mmt,0,458
mmu,1583,1930
mmv,0,57
mmw,0,52
mmx,0,0
mmy,208,17
mmz,0,86
mna,161,176
mnb,1,0
mnc,0,0
mnd,0,0
mne,200,145
mnf,0,0
mng,0,0
mnh,0,0
mni,276,329
mnj,0,0
mnk,0,0
mnl,7,0
mnm,0,0
mnn,1,1
mno,65,55
mnp,0,0
mnq,0,0
mnr,0,0
mns,34,0
mnt,0,0
mnu,9,34
mnv,0,0
mnw,1,0
mnx,0,0
mny,3,2
mnz,0,0
moa,84,40
mob,418,337
moc,452,54
mod,2510,1181
moe,73,30
mof,18,30
mog,454,473
moh,23,67
moi,284,91
moj,7,8
mok,455,235
mol,1401,725
mom,534,370
mon,7756,2281
moo,848,688
mop,287,200
moq,1,0
mor,4989,1639
mos,2876,569
mot,3084,1248
mou,4232,83
mov,1524,32
mow,66,8
mox,18,72
moy,18,17
moz,18,48
mpa,2832,689
mpb,51,18
mpc,1,10
mpd,2,2
mpe,3296,2909
mpf,21,4244
mpg,15,4
mph,694,576
mpi,1136,469
mpj,2,0
mpk,50,5
mpl,3788,979
mpm,6,5
mpn,23,20
mpo,2181,823
mpp,6,0
mpq,0,0
mpr,1123,457
mps,220,92
mpt,1321,212
mpu,1089,821
mpv,0,4
mpw,6,6
mpx,0,0
mpy,78,20
mpz,0,4
mqa,0,0
mqb,0,0
mqc,0,0
mqd,0,0
mqe,0,0
mqf,0,0
mqg,0,0
mqh,0,0
mqi,0,0
mqj,0,0
mqk,0,0
mql,0,0
mqm,0,0
mqn,0,0
mqo,0,0
mqp,0,0
mqq,0,0
mqr,0,0
mqs,0,0
mqt,0,0
mqu,15,49
mqv,1,1
mqw,0,0
mqx,0,0
mqy,0,0
mqz,0,0
mra,50,123
mrb,0,0
mrc,0,0
mrd,0,0
mre,6,249
mrf,0,0
mrg,0,0
mrh,0,1
mri,14,135
mrj,0,0
mrk,1,1
mrl,0,0
mrm,0,0
mrn,0,0
mro,90,50
mrp,0,0
mrq,0,0
mrr,0,0
mrs,0,0
mrt,0,0
mru,2,41
mrv,0,1
mrw,0,0
mrx,0,0
mry,4,0
mrz,0,0
msa,22,333
msb,9,68
msc,21,940
msd,9,25
mse,141,741
msf,0,68
msg,2,50
msh,74,34
msi,32,111
msj,0,2
msk,10,83
msl,3,48
msm,7,36
msn,0,10
mso,153,73
msp,14,334
msq,1,2
msr,0,38
mss,10,126
mst,360,1118
msu,10,73
msv,1,49
msw,1,62
msx,0,0
msy,27,36
msz,0,32
mta,5,213
mtb,0,79
mtc,1,3
mtd,0,22
mte,6,784
mtf,0,61
mtg,0,31
mth,18,146
mti,6,115
mtj,0,3
mtk,1,67
mtl,1,149
mtm,0,15
mtn,0,10
mto,16,64
mtp,0,41
mtq,0,1
mtr,5,198
mts,1,328
mtt,0,6
mtu,2,18
mtv,0,39
mtw,0,34
mtx,0,0
mty,1,8
mtz,0,21
mua,2,1
mub,1,0
muc,418,305
mud,338,54
mue,20,5
muf,49,55
mug,166,92
muh,3,19
mui,3,2
muj,5,0
muk,7,38
mul,2336,880
mum,697,132
mun,1849,3074
muo,12,0
mup,4,1
muq,1,0
mur,655,206
mus,2194,4051
mut,537,1133
muu,1,1
muv,0,0
muw,1,1
mux,3,0
muy,2,0
muz,35,5
mva,4,13
mvb,0,0
mvc,0,0
mvd,0,0
mve,9,295
mvf,0,0
mvg,0,0
mvh,0,0
mvi,10,24
mvj,0,0
mvk,0,0
mvl,0,1
mvm,0,0
mvn,0,0
mvo,2,149
mvp,0,0
mvq,0,0
mvr,1,1
mvs,0,0
mvt,0,0
mvu,0,3
mvv,0,0
mvw,0,0
mvx,0,0
mvy,0,0
mvz,0,0
mwa,26,274
mwb,0,0
mwc,0,0
mwd,0,0
mwe,18,636
mwf,0,0
mwg,0,0
mwh,1,1
mwi,9,85
mwj,0,0
mwk,0,0
mwl,0,0
mwm,0,0
mwn,0,0
mwo,88,284
mwp,0,0
mwq,0,0
mwr,0,1
mws,0,0
mwt,0,0
mwu,0,20
mwv,0,0
mww,0,0
mwx,0,0
mwy,0,0
mwz,0,0
mxa,0,0
mxb,0,0
mxc,0,0
mxd,0,0
mxe,0,0
mxf,0,0
mxg,0,0
mxh,0,0
mxi,0,0
mxj,0,0
mxk,0,0
mxl,0,0
mxm,0,0
mxn,0,0
mxo,0,0
mxp,0,0
mxq,0,0
mxr,0,0
mxs,0,0
mxt,0,0
mxu,0,0
mxv,0,0
mxw,0,0
mxx,0,0
mxy,0,0
mxz,0,0
mya,26,13
myb,2,0
myc,195,74
myd,13,11
mye,137,75
myf,2,0
myg,13,6
myh,1,0
myi,16,1
myj,3,0
myk,5,57
myl,77,76
mym,0,0
myn,84,1
myo,338,140
myp,0,0
myq,0,0
myr,108,43
mys,263,44
myt,93,42
myu,0,1
myv,0,0
myw,19,0
myx,26,8
myy,0,0
myz,32,5
mza,0,81
mzb,0,0
mzc,0,0
mzd,0,0
mze,2,178
mzf,0,0
mzg,0,0
mzh,0,0
mzi,0,53
mzj,0,0
mzk,0,0
mzl,0,0
mzm,0,0
mzn,0,0
mzo,2,7
mzp,0,0
mzq,0,0
mzr,0,0
mzs,0,0
mzt,0,0
mzu,0,113
mzv,0,0
mzw,0,9
mzx,0,0
mzy,0,8
mzz,0,0
naa,13,59
nab,780,2030
nac,688,4086
nad,500,863
nae,361,57
naf,55,72
nag,1976,1042
nah,74,2755
nai,1198,160
naj,4,6
nak,1158,296
nal,11663,5959
nam,1592,1076
nan,2709,3559
nao,29,31
nap,762,608
naq,9,4
nar,2922,1922
nas,913,1165
nat,6653,3473
nau,300,2294
nav,378,104
naw,70,27
nax,38,22
nay,43,23
naz,61,69
nba,159,2613
nbb,0,0
nbc,0,0
nbd,0,0
nbe,214,3660
nbf,0,0
nbg,0,0
nbh,0,0
nbi,467,925
nbj,0,0
nbk,0,0
nbl,54,1645
nbm,0,0
nbn,0,0
nbo,224,700
nbp,0,0
nbq,0,0
nbr,71,1320
nbs,0,0
nbt,0,0
nbu,207,515
nbv,0,0
nbw,0,0
nbx,0,0
nby,1,6
nbz,0,0
nca,474,71
ncb,0,0
ncc,0,0
ncd,0,0
nce,17923,522
ncf,0,0
ncg,0,0
nch,3937,2164
nci,3482,135
ncj,0,0
nck,76,81
ncl,573,24
ncm,7,1
ncn,0,0
nco,1797,170
ncp,0,1
ncq,0,0
ncr,1273,45
ncs,3,0
nct,1776,23
ncu,306,18
ncv,0,0
ncw,0,0
ncx,0,0
ncy,2850,15
ncz,3,2
nda,3285,2008
ndb,203,989
ndc,48,99
ndd,13,191
nde,8028,29396
ndf,130,711
ndg,48,603
ndh,88,965
ndi,5969,5383
ndj,7,26
ndk,25,573
ndl,1316,3796
ndm,200,365
ndn,98,414
ndo,2150,1535
ndp,124,357
ndq,5,14
ndr,1750,2411
nds,2322,4197
ndt,64,693
ndu,2185,4123
ndv,3,326
ndw,424,769
ndx,0,0
ndy,381,206
ndz,2,218
nea,1462,441
neb,123,445
nec,2086,1592
ned,2847,101
nee,1715,614
nef,487,148
neg,806,342
neh,24,3699
nei,396,2527
nej,3,3
nek,18,277
nel,1683,1817
nem,935,1965
nen,1113,17595
neo,700,173
nep,226,211
neq,104,5
ner,7261,14538
nes,10647,4377
net,3581,2739
neu,1351,2258
nev,197,56
new,1342,50
nex,393,164
ney,2128,57
nez,36,61
nfa,425,2740
nfb,0,12
nfc,0,2
nfd,0,5
nfe,1068,1485
nff,1,33
nfg,0,16
nfh,0,10
nfi,1061,1026
nfj,0,21
nfk,0,20
nfl,1114,1712
nfm,0,15
nfn,0,5
nfo,1544,1653
nfp,0,18
nfq,0,0
nfr,382,1181
nfs,0,42
nft,1,861
nfu,278,687
nfv,0,1
nfw,0,4
nfx,0,0
nfy,0,0
nfz,0,90
nga,951,2146
ngb,266,276
ngc,28,16
ngd,129,70
nge,7881,25595
ngf,397,528
ngg,21,212
ngh,181,238
ngi,2413,1687
ngj,8,19
ngk,16,221
ngl,3136,2043
ngm,36,165
ngn,140,263
ngo,712,634
ngp,12,131
ngq,1,12
ngr,628,1778
ngs,2450,25674
ngt,1075,566
ngu,2494,1934
ngv,4,101
ngw,70,233
ngx,3,3
ngy,65,24
ngz,4,195
nha,451,2906
nhb,0,0
nhc,0,0
nhd,0,0
nhe,258,3076
nhf,0,0
nhg,0,0
nhh,0,0
nhi,267,322
nhj,0,0
nhk,0,0
nhl,0,0
nhm,0,0
nhn,0,0
nho,206,655
nhp,0,0
nhq,0,0
nhr,0,0
nhs,1,1
nht,0,0
nhu,50,217
nhv,0,0
nhw,1,2
nhx,0,0
nhy,47,151
nhz,0,0
nia,2675,474
nib,84,77
nic,5037,4031
nid,309,283
nie,532,5773
nif,1288,220
nig,1272,3293
nih,34,15
nii,25,24
nij,4,3
nik,119,2088
nil,362,194
nim,1234,361
nin,7215,1456
nio,1471,430
nip,494,220
niq,478,20
nir,37,78
nis,4344,11604
nit,6079,3692
niu,574,443
niv,644,521
niw,2,6
nix,26,34
niy,3,2
niz,1073,80
nja,58,170
njb,0,0
njc,0,0
